-7.5,2.921590417536889
-7.0,3.224355652982141
-6.5,3.4995967676372453
-6.0,3.749110640673518
-5.5,3.974393189583733
-5.0,4.176696830622021
-4.5,4.357073583562851
-4.0,4.5164078649987385
-3.5,4.655441711725958
-3.0,4.774794331177343
-2.5,4.87497731395591
-2.0,4.956406460551017
-1.5,5.019410907075054
-1.0,5.06424004376894
-0.5,5.091068579633221
0.0,5.1
0.5,5.091068579633221
1.0,5.06424004376894
1.5,5.019410907075054
2.0,4.956406460551017
2.5,4.87497731395591
3.0,4.774794331177343
3.5,4.655441711725958
4.0,4.5164078649987385
4.5,4.357073583562851
5.0,4.176696830622021
5.5,3.974393189583733
6.0,3.749110640673518
6.5,3.4995967676372453
7.0,3.224355652982141
7.5,2.921590417536889
